,text,id,retweets,replys,likes,author_id,source,lang,created_at,place_id
0,"@BelemJameson @ArthurLira_ @cirogomes Ciro é um idiota! O nosso petróleo é bruto, muito difícil de refinar. Uma usina de refino (como a de Passadina) custa uma nota preta! Vai tirar o dinheiro de onde? Do Serasa? Escutar Ciro, ou qualquer um de esquerda falar de economia é deprimente! Acham que dinheiro da em árvore!",1537650546303279104,0,0,0,831180638464126976,Twitter for iPhone,pt,2022-06-17 04:17:13+00:00,
1,"@beltrandelrio Todos mis respetos para ti Pascal tus artículos son la pura verdad de lo que pasa en este México lindo y querido, con un partido maldito como MORENA, la desgracia de México y te admiro por no tener miedo de decir la verdad y no ser chayotero, como Ciro Gómez Leyva https://t.co/J1AI9WHVXk",1537650526476722177,0,0,0,1435280017949220867,Twitter for Android,es,2022-06-17 04:17:08+00:00,
2,@ciro_nogueira Vagabundo vc é um safado,1537650365637832704,0,0,0,1258028193820413953,Twitter for iPhone,pt,2022-06-17 04:16:29+00:00,
3,"@Borsanin_Doktor İnceleme yok, araştırma yok, hesap yok. Sonra çok yükseldi diye ""Sasa pahalı"" 🙂 ucuz ya da pahalı demiyorum ama çok yüzeysel bir yorum yapmak da doğru olmaz. Son 4 yıl ciro nereden nereye gelmiş bir bakın https://t.co/HgeX5DHQ9c",1537650309589254147,0,0,0,1359212011,Twitter for Android,tr,2022-06-17 04:16:16+00:00,
4,"@philliphonorato Pura verdade. Como não tenho compromisso nem com esquerda nem com direita, voto no Ciro Gomes, que tem um projeto pro Brasil e é ficha limpa.",1537650289070821377,0,0,0,1057619428618235905,Twitter for Android,pt,2022-06-17 04:16:11+00:00,
5,"@rick_cifuentes @ciro_nogueira Só falou besteiras, não entende de economia fique bem calado, estrangeiro. Uma intervenção desse tipo do governo na empresa causaria efeitos desastrosos.",1537650236226682880,0,0,0,1534775755590213632,Twitter Web App,pt,2022-06-17 04:15:59+00:00,
6,"Provavelmente hoje será anunciado um novo aumento nós combustíveis e o que vemos é um governo choramingando com a Petrobrás. Os capachos dos ricos só sabem fazer isso, Bolsonaro, Ciro nogueira e Lira, ficam gemendo dentro dos seus palácios. A canalhice em fazer de conta é demais.",1537650194308808706,0,0,0,924323905283731456,Twitter for Android,pt,2022-06-17 04:15:49+00:00,
7,"#PaoPaoBeijoBeijoNoVIVA
Ah Luiza!  Caiu na conversa do Ciro DE NOVO https://t.co/fDA1GR9Z8A",1537650192626884608,0,0,0,763500706976464896,Twitter for Android,pt,2022-06-17 04:15:48+00:00,
8,# VOTE EM CIRO GOMES E SE LIVRA DE LULA &amp; BOLSONARO https://t.co/cxoj8H4aGn,1537650185563668481,0,0,0,1350616187198201858,Twitter for Android,pt,2022-06-17 04:15:47+00:00,
9,"@jonesmanoel_PCB A metáfora do Ciro pode ser infeliz. Mas dá pra entender o que ele quer dizer. Ele podia encontrar paralelos com a própria história latino americana. Mas hj, há fortes indícios de q o bolsonarismo pode se tornar um regime mais próximo do Afeganistão do que de um Chile de Pinochet",1537650151124238339,0,0,0,1413422013956378626,Twitter for iPhone,pt,2022-06-17 04:15:38+00:00,
10,"é...até que o ciro tá certo sobre a cobruna
#PãoPãoBeijoBeijoNoVIVA",1537650084648734720,0,0,1,1193676037160394754,Twitter Web App,pt,2022-06-17 04:15:22+00:00,
11,"Minha mãe estava assistindo junto comigo à Globo News quando um repórter leu esse tuíte do Ciro. 👇 Ela fez uma cara de confusa e me perguntou: ""o que tem a ver o Estado Islâmico com isso?"". Pois é, mãe. Nada. Absolutamente nada. https://t.co/i7AFMsGMGG",1537650059680022531,0,0,0,1257889967386345472,Twitter for Android,pt,2022-06-17 04:15:17+00:00,
